,WAP001,WAP002,WAP003,WAP004,WAP005,WAP006,WAP007,WAP008,WAP009,WAP010,WAP011,WAP012,WAP013,WAP014,WAP015,WAP016,WAP017,WAP018,WAP019,WAP020,WAP021,WAP022,WAP023,WAP024,WAP025,WAP026,WAP027,WAP028,WAP029,WAP030,WAP031,WAP032,WAP033,WAP034,WAP035,WAP036,WAP037,WAP038,WAP039,WAP040,WAP041,WAP042,WAP043,WAP044,WAP045,WAP046,WAP047,WAP048,WAP049,WAP050,WAP051,WAP052,WAP053,WAP054,WAP055,WAP056,WAP057,WAP058,WAP059,WAP060,WAP061,WAP062,WAP063,WAP064,WAP065,WAP066,WAP067,WAP068,WAP069,WAP070,WAP071,WAP072,WAP073,WAP074,WAP075,WAP076,WAP077,WAP078,WAP079,WAP080,WAP081,WAP082,WAP083,WAP084,WAP085,WAP086,WAP087,WAP088,WAP089,WAP090,WAP091,WAP092,WAP093,WAP094,WAP095,WAP096,WAP097,WAP098,WAP099,WAP100,WAP101,WAP102,WAP103,WAP104,WAP105,WAP106,WAP107,WAP108,WAP109,WAP110,WAP111,WAP112,WAP113,WAP114,WAP115,WAP116,WAP117,WAP118,WAP119,WAP120,WAP121,WAP122,WAP123,WAP124,WAP125,WAP126,WAP127,WAP128,WAP129,WAP130,WAP131,WAP132,WAP133,WAP134,WAP135,WAP136,WAP137,WAP138,WAP139,WAP140,WAP141,WAP142,WAP143,WAP144,WAP145,WAP146,WAP147,WAP148,WAP149,WAP150,WAP151,WAP152,WAP153,WAP154,WAP155,WAP156,WAP157,WAP158,WAP159,WAP160,WAP161,WAP162,WAP163,WAP164,WAP165,WAP166,WAP167,WAP168,WAP169,WAP170,WAP171,WAP172,WAP173,WAP174,WAP175,WAP176,WAP177,WAP178,WAP179,WAP180,WAP181,WAP182,WAP183,WAP184,WAP185,WAP186,WAP187,WAP188,WAP189,WAP190,WAP191,WAP192,WAP193,WAP194,WAP195,WAP196,WAP197,WAP198,WAP199,WAP200,WAP201,WAP202,WAP203,WAP204,WAP205,WAP206,WAP207,WAP208,WAP209,WAP210,WAP211,WAP212,WAP213,WAP214,WAP215,WAP216,WAP217,WAP218,WAP219,WAP220,WAP221,WAP222,WAP223,WAP224,WAP225,WAP226,WAP227,WAP228,WAP229,WAP230,WAP231,WAP232,WAP233,WAP234,WAP235,WAP236,WAP237,WAP238,WAP239,WAP240,WAP241,WAP242,WAP243,WAP244,WAP245,WAP246,WAP247,WAP248,WAP249,WAP250,WAP251,WAP252,WAP253,WAP254,WAP255,WAP256,WAP257,WAP258,WAP259,WAP260,WAP261,WAP262,WAP263,WAP264,WAP265,WAP266,WAP267,WAP268,WAP269,WAP270,WAP271,WAP272,WAP273,WAP274,WAP275,WAP276,WAP277,WAP278,WAP279,WAP280,WAP281,WAP282,WAP283,WAP284,WAP285,WAP286,WAP287,WAP288,WAP289,WAP290,WAP291,WAP292,WAP293,WAP294,WAP295,WAP296,WAP297,WAP298,WAP299,WAP300,WAP301,WAP302,WAP303,WAP304,WAP305,WAP306,WAP307,WAP308,WAP309,WAP310,WAP311,WAP312,WAP313,WAP314,WAP315,WAP316,WAP317,WAP318,WAP319,WAP320,WAP321,WAP322,WAP323,WAP324,WAP325,WAP326,WAP327,WAP328,WAP329,WAP330,WAP331,WAP332,WAP333,WAP334,WAP335,WAP336,WAP337,WAP338,WAP339,WAP340,WAP341,WAP342,WAP343,WAP344,WAP345,WAP346,WAP347,WAP348,WAP349,WAP350,WAP351,WAP352,WAP353,WAP354,WAP355,WAP356,WAP357,WAP358,WAP359,WAP360,WAP361,WAP362,WAP363,WAP364,WAP365,WAP366,WAP367,WAP368,WAP369,WAP370,WAP371,WAP372,WAP373,WAP374,WAP375,WAP376,WAP377,WAP378,WAP379,WAP380,WAP381,WAP382,WAP383,WAP384,WAP385,WAP386,WAP387,WAP388,WAP389,WAP390,WAP391,WAP392,WAP393,WAP394,WAP395,WAP396,WAP397,WAP398,WAP399,WAP400,WAP401,WAP402,WAP403,WAP404,WAP405,WAP406,WAP407,WAP408,WAP409,WAP410,WAP411,WAP412,WAP413,WAP414,WAP415,WAP416,WAP417,WAP418,WAP419,WAP420,WAP421,WAP422,WAP423,WAP424,WAP425,WAP426,WAP427,WAP428,WAP429,WAP430,WAP431,WAP432,WAP433,WAP434,WAP435,WAP436,WAP437,WAP438,WAP439,WAP440,WAP441,WAP442,WAP443,WAP444,WAP445,WAP446,WAP447,WAP448,WAP449,WAP450,WAP451,WAP452,WAP453,WAP454,WAP455,WAP456,WAP457,WAP458,WAP459,WAP460,WAP461,WAP462,WAP463,WAP464,WAP465,WAP466,WAP467,WAP468,WAP469,WAP470,WAP471,WAP472,WAP473,WAP474,WAP475,WAP476,WAP477,WAP478,WAP479,WAP480,WAP481,WAP482,WAP483,WAP484,WAP485,WAP486,WAP487,WAP488,WAP489,WAP490,WAP491,WAP492,WAP493,WAP494,WAP495,WAP496,WAP497,WAP498,WAP499,WAP500,WAP501,WAP502,WAP503,WAP504,WAP505,WAP506,WAP507,WAP508,WAP509,WAP510,WAP511,WAP512,WAP513,WAP514,WAP515,WAP516,WAP517,WAP518,WAP519,WAP520
WAP330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WAP331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WAP332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WAP333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WAP334,,,,,,0.02785393617336468,,0.10591156705841345,,0.03448469414043492,0.04858851106851477,0.04744025295638748,,,0.10134976230054324,0.09490373321436767,0.008111124846884248,,,,0.018894960185073684,0.001833492115335337,0.03554462572580729,0.0349200765480019,,,0.03554481605818831,0.03309384251179599,0.02874833540673341,0.02968506506255292,,,,,0.060903235061401766,0.056285889174986115,0.07718743272473753,0.059108313233955684,,,,,0.010490249603307708,0.009384522304575402,0.0536581320064607,0.04829446208235891,,,0.006634581635794993,0.00469090611703235,0.011495859924932577,0.011495859924932614,,,0.021812089758637767,0.02617466036405307,,,0.014083566468607846,,,,,,,,,,0.042092098639495125,,,,,,,,0.03754992551373155,0.012920262880532309,,,,0.0697942106426683,0.02908840526427634,0.03939128826731651,0.0266485134123219,0.028056812588796602,,0.000548336494722762,0.00659296253643806,0.1443989016959775,0.14430673387665052,,,,,,,,,,0.023894051288650752,0.028349046691471542,0.14372154947498278,0.15048972505688565,0.13915353934587804,0.1406330935308354,0.04489249836321767,0.043373597355375514,0.3128279494712176,0.3144127212650783,0.4076193467361065,0.39804066058661536,0.1276703254534553,0.1222662946137516,0.10076933125974452,0.10412597839310378,,,0.11514102970051565,0.13118147032529862,0.022124331588516236,0.018432187535208946,0.12261983069592823,0.11064329439772665,0.12443493296715416,0.12425927470480565,0.01042376827182,,0.1000297614093222,0.1002218088696516,0.035030188698002736,0.012114348655606634,0.014846813764846667,0.10825026994534605,0.10805046098617765,0.09938395841678624,0.09530953102983347,,,0.050939746563323146,0.042565638585293615,0.030885282411999844,0.0426094571970559,0.06361827961896949,0.06869448293238178,0.10693007921704252,0.10654156914818338,0.0050625278920050625,0.007583749693596648,0.08458228308631757,0.0897261151278192,,,,0.03186360740640083,0.035761211857733455,,,,,,,,0.02356645151735401,0.027686435979502506,0.11829435131752139,0.11923318065728587,0.11062504184956534,0.11244058063437534,0.12897658064899994,0.12661255010968997,0.1483165962565478,0.14973832876728443,0.04016402956070944,0.039728847955617985,0.11703192302941176,0.11759490733498973,0.043903183674664864,0.04468818370664448,0.10870402168852605,0.1080150502914308,0.09740561598378149,0.09887646359361432,0.10513289188313517,0.10751697373962486,0.0009339464940719118,0.001865612414201391,0.09972524728227455,0.1446622962025684,0.00469090611703236,0.1072468922352894,0.1087120734557824,0.014846813764846664,0.012219786442850274,,,,0.014057101072427813,,,,,,,,0.010445913229870717,,0.012382976201065496,0.01232280367929761,,,,,,,,,,,,,0.13498134041696694,0.13230800709787707,,,,,,,,,,,,,,,,,,,,,,,,,0.17047851140842485,,,,,,,0.11467320882518402,0.12009736889915183,0.24790463676200256,0.750995401975432,0.8591213620692674,0.7503360282646405,0.7939170114362473,0.8897016866309594,0.8426459520847989,,,,,0.04101261356991874,,,,,,0.7858800818313928,,,,0.9082110385154851,,,,0.7548803614100726,,0.6767894557998303,,0.008864006210624454,,0.8987325265545925,0.012098078325137507,,,,,0.012152864613509595,0.7997418171737517,,,,,,,,,,,,,0.016013970096810905,,0.13486869140733926,0.09023828381629924,0.1841160377509582,0.7607920261980099,0.8570193011026119,0.7456403823676627,0.7800963540544863,0.856229255956615,0.8329323356117637,,,,0.006544276959599398,0.04108325516936509,,,,,,0.7616270436234664,,,,,1.0,,,,0.7304650581981165,,0.6887072380384799,,0.014687479366147409,0.004690906117032391,0.8995522827913498,0.012352869484679641,,,,,0.009302258026280269,0.8093045530609534,,,,,,,,,,,0.01543818878165066,,0.019838810084609696,,0.16958262061044366,0.09489786689764529,0.21631901394233177,0.7507130511393723,0.8233786235932471,0.7462133164292261,0.7767410031459122,0.006634581635794944,0.8320665091941121,0.852179899963614,,,,,0.04125227472073469,,,,,,0.7209913410211337,,,,0.8840342277985327,,,,0.7233778150503154,,0.6761235251809261,,0.0017410645752305564,,0.8609135737379767,0.012620357677270341,,,0.01311932482145378,0.8219778835817247,,0.004690906117032349,,,,,,0.015100223268365291,,0.020147658776169742,,,0.02200442470687854,,,,,,,,,,,,,,0.025288650726319487,,,,,,,0.016128776410477153,,,,,,,0.012267416384403627,,,0.013963417486836468,,,,,0.006634581635794944,,,,,,,,,,,,,,0.013951478876546502,,0.004690906117032347,,,,,,,,0.10422040538454173,,,,,,,,,,,0.018192331054209393,0.015793076102489846,,,,,,,,,,,,,0.093098525165995,,,,,,,,,,,,,,,,,
WAP335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WAP336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WAP337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WAP338,,,,,,0.016218933821989648,,0.08408416215097565,,0.03324653598572401,0.03857486350953696,0.0376632508880558,,,0.1192994495585979,0.12082683024853427,0.006439496230624794,,,,0.02214498338501653,0.02218659838329123,0.02821920358780207,0.027723368281079793,,,0.028219354694420933,0.026273504370169416,0.022823566519199832,0.023567244763787912,,,,,0.04835163556401264,0.0446858824172729,0.10292278103157722,0.08895735464417637,,,,,0.008328305143122381,0.007450458123541495,0.04259968195788582,0.039011227256139695,,,0.005267255065354597,0.003724153286883307,0.009126668378533358,0.00912666837853335,,,0.01976901535467999,0.020780302354358654,,,0.0726056853992161,,,,,,,,,,0.09293541550412923,,,,,,,,0.04426102627543146,0.0369099592802074,,,,0.007412991292203804,0.01417452293802013,0.03612963668574132,0.032255460192519465,0.022274560226785756,,0.09007839935174367,0.09367299763617976,0.1146396092688424,0.11456643639376682,,,,,,,,,,0.03033410334260708,0.03497340588938972,0.11410185314299807,0.11947516966451872,0.11047526810539747,0.11164989971037133,0.05853183311576094,0.056520141561278985,0.2526297489917747,0.30185832464870543,0.25513023958425857,0.24626377753642426,0.10742222653672186,0.10009148598330012,0.09690342508727863,0.09237489584190775,,,0.11659770811632375,0.11545132755846652,0.007191235465954898,0.013711540278467285,0.0977753652534758,0.09953846138754414,0.098790031829907,0.09865057512820058,0.00827552500576735,,0.0794145428291695,0.07956701106510944,0.027810787324462953,0.00017889854082224905,0.011787021292397509,0.08594087977143464,0.08578224961055118,0.07890183392446602,0.08187053568266127,,,0.04140775744489048,0.03753922955291868,0.02452010829919043,0.033828037934197384,0.05050713428021754,0.05453717853667571,0.08997978707596409,0.08970799023658879,0.08221570871203829,0.08657322089930018,0.06715064844812597,0.07123438377060022,,,,0.025296809463664718,0.02839115329964503,,,,,,,,0.017819736647148813,0.021686255335419465,0.1150006394735844,0.11625603184116458,0.08782623291473987,0.08926760576770869,0.1023956874794193,0.10051886200399637,0.11774990282636656,0.11887862927512312,0.013949643750482707,0.013989801135466636,0.08792991212713924,0.08934139068711522,0.11082138400983965,0.10376578880304826,0.08117497831667662,0.08380625661954087,0.07733120976558482,0.07849892914090377,0.08388257301090013,0.08563298140619444,0.01773812392595043,0.01911910794930192,0.008749684597871659,0.02449448823498258,0.0037241532868832927,0.08514428902677593,0.08630750980375207,0.011787021292397505,0.009701400264847596,,,,0.011160061160220353,,,,,,,,0.00829310609058443,,0.009830958107038523,0.009783186591444068,,,,,,,,,,,,,0.11308229095560265,0.11730499195720351,,,,,,,,,,,,,,,,,,,,,,,,,0.13688763666983683,,,,,,,0.036807676000778826,0.039279245601953186,0.01976785737782855,0.869267681739626,0.6773825894503144,0.898300975888903,0.893401559082928,0.6639699446045065,0.6197893058796122,,,,,0.032560289167909255,,,,,,0.8789752623777106,,,,0.7258941589841387,,,,0.9478464480321445,,0.8041621005120712,,0.050401833547216626,,0.6718569745136741,0.009604775076597698,,,,,0.009648270412216707,0.6342203885350792,,,,,,,,,,,,,0.012713637383520769,,0.019521668868870416,0.057914869814311654,0.036807407232591335,0.8775572655151898,0.6834825922881722,0.8905770004194504,0.8957881124628809,0.608061643318182,0.630038475920015,,,,0.005195561356658609,0.032616372180061914,,,,,,0.8780146479217221,,,,,0.7304650581981165,,,,1.0,,0.818887450322272,,0.037988919470492134,0.003724153286883299,0.6619526212013973,0.009807056109431219,,,,,0.007385147760306158,0.6693276527755375,,,,,,,,,,,0.012256519329165837,,0.015750212846125818,,0.012689836288053534,0.043207481892520196,0.007190821015252243,0.8716169141231032,0.6510611709488188,0.8868778003543941,0.90197534163445,0.0052672550653545735,0.5972560201802596,0.6193129598287263,,,,,0.03275055834837933,,,,,,0.8719993000025287,,,,0.6909892289481313,,,,0.9420003478204523,,0.8063593558885438,,0.04570284192220814,,0.6034722435299936,0.010019417432976324,,,0.01041555201416316,0.6626376956627473,,0.0037241532868833105,,,,,,0.011988205415872017,,0.015995410648240515,,,0.017469514109555637,,,,,,,,,,,,,,0.020076891196203962,,,,,,,0.012804783166388323,,,,,,,0.00973921411124842,,,0.01108568490443891,,,,,0.0052672550653545735,,,,,,,,,,,,,,0.01107620673249454,,0.0037241532868832992,,,,,,,,0.07705374956721156,,,,,,,,,,,0.014443058079035889,0.012538267620306688,,,,,,,,,,,,,0.06964694221806517,,,,,,,,,,,,,,,,,
WAP339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WAP340,,,,,,0.057982930080599654,,0.12031331228795969,,0.046224062100274035,0.03599658021728236,0.05389112943455603,,,0.1657967565266624,0.16580957375384667,0.009214067205441158,,,,0.03168654159661195,0.031746087153768296,0.04037794712969449,0.03966847240133879,,,0.040378163343275535,0.03759390895174165,0.03265750428979753,0.03372160947434129,,,,,0.06918479390686491,0.06393958610753683,0.1311561335298604,0.11428767824425323,,,,,0.011916702882937379,0.01066061993097488,0.06095450923997078,0.055819905289381785,,,0.00753674517729598,0.005328770673941051,0.013059055054904725,0.013059055054904716,,,0.028286845669252755,0.029733863579553613,,,0.01599863525512107,,,,,,,,,,0.06923057252175852,,,,,,,,0.030269398282526894,0.027891184760962237,,,,0.014757527369012894,0.020062729973816758,0.04138134747499373,0.04725254125034566,0.031871948915068476,,0.12429564339700656,0.13104014520914656,0.16403411484039992,0.1639294141364294,,,,,,,,,,0.28140048690107605,0.2762045491138284,0.1632646569657128,0.17095316205558903,0.15807549354889433,0.1597562359800163,0.16089114932551296,0.16027470849061862,0.2271996044333781,0.25738192268066806,0.2070299866994924,0.19977193187628112,0.02790661210770759,0.020111205169961913,0.025305827200510243,0.03580703015612131,,,0.16683589524828066,0.1651955763281648,0.011418710067518201,0.012945298352798588,0.13990361267665044,0.1424263699991405,0.14135546631418922,0.14115592222319975,0.011841181488827499,,0.11363170479662753,0.11384986667176969,0.007719046596600275,0.008601992132319413,0.001834105247587746,0.12297002957200344,0.12274305079744623,0.1128980861818205,0.11714590565919397,,,0.11213766019925252,0.12006688987565152,0.035085031136280954,0.04840344706959548,0.04808769322709847,0.03723941919369548,0.09685064484686472,0.0972467276994432,0.12673318180217932,0.13297572039050012,0.09608369436532055,0.1019269793619884,,,,0.036196387750479626,0.04062398441959012,,,,,,,,0.013083955531976336,0.01791992654243416,0.164550701301599,0.1663470016999227,0.12566772050095862,0.1277301343699496,0.14651468254546587,0.14382919358109847,0.1684845334510015,0.17009959167650934,0.006229656194314827,0.006172891757081048,0.07787675798510989,0.07889123254165736,0.15040964196646647,0.14270085728143872,0.025185835146706945,0.01958881560470447,0.110650730793118,0.11232158273804389,0.12002486489735262,0.12252946774415736,0.04249773317720682,0.04149011325966802,0.0015089774351494357,0.02169085941960169,0.005328770673941033,0.12183021359981376,0.12349462864564484,0.016865668128448988,0.013881420351187494,,,,0.01596857112177024,,,,,,,,0.011866337695345468,,0.014066800483760869,0.013998445764784602,,,,,,,,,,,,,0.14184566236995022,0.1525396926000042,,,,,,,,,,,,,,,,,,,,,,,,,0.1754064672463074,,,,,,,0.04635413333851405,0.010512872045890501,0.0074152825900518134,0.7457410461657816,0.624599242311994,0.7825149804939932,0.8114576220741584,0.592765423852976,0.558303831589861,,,,,0.046589466299385124,,,,,,0.8292607101139435,,,,0.7029229965498854,,,,0.8216608563151367,,0.9318152378736365,,0.009458484792363544,,0.626671661316385,0.013743162489642573,,,,,0.013805398560782778,0.7100383351792604,,,,,,,,,,,,,0.018191533169979446,,0.0550394192146272,0.04569717110117764,0.02406124648967535,0.7582023747130857,0.6102042243735009,0.7775470689757569,0.7859931229008867,0.5391507930222093,0.5546648595014064,,,,0.00743416096473131,0.046669713670383126,,,,,,0.8136600623959193,,,,,0.6887072380384799,,,,0.818887450322272,,1.0,,0.016999950858600222,0.005328770673941041,0.6168311748524407,0.014032599887252837,,,,,0.010567169441292065,0.7435087360583891,,,,,,,,,,,0.017537457707738038,,0.022536470939144314,,0.08219811025081475,0.043133477132123774,0.007452811602793751,0.7421316962894053,0.5699596712231932,0.7783347804936022,0.7969213319386191,0.007536745177296024,0.5247326117674372,0.544298993920735,,,,,0.04686171632534818,,,,,,0.8092632459129979,,,,0.6342977447236223,,,,0.8003189921511541,,0.9210820302402586,,0.0371771353565238,,0.5636417920173374,0.014336460847319252,,,0.01490327702714646,0.71791626660961,,0.00532877067394105,,,,,,0.0171535359938801,,0.0228873165560059,,,0.024996563595508104,,,,,,,,,,,,,,0.012181304808803358,,,,,,,0.018321950727309647,,,,,,,0.01393552696287798,,,0.015862148539208525,,,,,0.007536745177296024,,,,,,,,,,,,,,0.015848586529052414,,0.005328770673941035,,,,,,,,0.06120815760315305,,,,,,,,,,,0.02066610539492666,0.017940602239020734,,,,,,,,,,,,,0.04894186239712644,,,,,,,,,,,,,,,,,
WAP341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
